,ValueType,value,Iteration,Variable,Model,Dataset,DataType
24,accuracy,0.3333333333333333,4,50%,LabelPropagation_knn,corpus,text
25,accuracy,0.3333333333333333,5,50%,LabelPropagation_knn,corpus,text
26,accuracy,0.3333333333333333,6,50%,LabelPropagation_knn,corpus,text
27,accuracy,0.3333333333333333,7,50%,LabelPropagation_knn,corpus,text
28,accuracy,0.3333333333333333,8,50%,LabelPropagation_knn,corpus,text
29,accuracy,0.3333333333333333,9,50%,LabelPropagation_knn,corpus,text
30,time,0.04320287704467773,0,50%,LabelPropagation_knn,corpus,text
31,time,0.03477144241333008,1,50%,LabelPropagation_knn,corpus,text
32,time,0.03321552276611328,2,50%,LabelPropagation_knn,corpus,text
33,time,0.0343937873840332,3,50%,LabelPropagation_knn,corpus,text
34,time,0.03782057762145996,4,50%,LabelPropagation_knn,corpus,text
35,time,0.03766322135925293,5,50%,LabelPropagation_knn,corpus,text
36,time,0.0387120246887207,6,50%,LabelPropagation_knn,corpus,text
37,time,0.04212379455566406,7,50%,LabelPropagation_knn,corpus,text
38,time,0.041223764419555664,8,50%,LabelPropagation_knn,corpus,text
39,time,0.04048347473144531,9,50%,LabelPropagation_knn,corpus,text
0,accuracy,0.3333333333333333,0,10%,LabelPropagation_rbf,corpus,text
1,accuracy,0.3333333333333333,1,10%,LabelPropagation_rbf,corpus,text
2,accuracy,0.3333333333333333,2,10%,LabelPropagation_rbf,corpus,text
3,accuracy,0.3333333333333333,3,10%,LabelPropagation_rbf,corpus,text
4,accuracy,0.3333333333333333,4,10%,LabelPropagation_rbf,corpus,text
5,accuracy,0.3333333333333333,5,10%,LabelPropagation_rbf,corpus,text
6,accuracy,0.3333333333333333,6,10%,LabelPropagation_rbf,corpus,text
7,accuracy,0.3333333333333333,7,10%,LabelPropagation_rbf,corpus,text
8,accuracy,0.3333333333333333,8,10%,LabelPropagation_rbf,corpus,text
9,accuracy,0.3333333333333333,9,10%,LabelPropagation_rbf,corpus,text
10,time,0.015086889266967772,0,10%,LabelPropagation_rbf,corpus,text
11,time,0.014366388320922853,1,10%,LabelPropagation_rbf,corpus,text
12,time,0.013530731201171877,2,10%,LabelPropagation_rbf,corpus,text
13,time,0.013095855712890623,3,10%,LabelPropagation_rbf,corpus,text
14,time,0.0132598876953125,4,10%,LabelPropagation_rbf,corpus,text
15,time,0.013124942779541016,5,10%,LabelPropagation_rbf,corpus,text
16,time,0.01404571533203125,6,10%,LabelPropagation_rbf,corpus,text
17,time,0.014178037643432615,7,10%,LabelPropagation_rbf,corpus,text
18,time,0.013974428176879885,8,10%,LabelPropagation_rbf,corpus,text
19,time,0.013700008392333984,9,10%,LabelPropagation_rbf,corpus,text
20,accuracy,0.3333333333333333,0,50%,LabelPropagation_rbf,corpus,text
21,accuracy,0.3333333333333333,1,50%,LabelPropagation_rbf,corpus,text
22,accuracy,0.3333333333333333,2,50%,LabelPropagation_rbf,corpus,text
23,accuracy,0.3333333333333333,3,50%,LabelPropagation_rbf,corpus,text
24,accuracy,0.3333333333333333,4,50%,LabelPropagation_rbf,corpus,text
25,accuracy,0.3333333333333333,5,50%,LabelPropagation_rbf,corpus,text
26,accuracy,0.3333333333333333,6,50%,LabelPropagation_rbf,corpus,text
27,accuracy,0.3333333333333333,7,50%,LabelPropagation_rbf,corpus,text
28,accuracy,0.3333333333333333,8,50%,LabelPropagation_rbf,corpus,text
29,accuracy,0.3333333333333333,9,50%,LabelPropagation_rbf,corpus,text
30,time,0.013483047485351562,0,50%,LabelPropagation_rbf,corpus,text
31,time,0.02224254608154297,1,50%,LabelPropagation_rbf,corpus,text
32,time,0.01386427879333496,2,50%,LabelPropagation_rbf,corpus,text
33,time,0.013382196426391602,3,50%,LabelPropagation_rbf,corpus,text
34,time,0.012809991836547852,4,50%,LabelPropagation_rbf,corpus,text
35,time,0.013625860214233398,5,50%,LabelPropagation_rbf,corpus,text
36,time,0.014099359512329103,6,50%,LabelPropagation_rbf,corpus,text
37,time,0.013726472854614258,7,50%,LabelPropagation_rbf,corpus,text
38,time,0.013564348220825195,8,50%,LabelPropagation_rbf,corpus,text
39,time,0.013643026351928713,9,50%,LabelPropagation_rbf,corpus,text
0,accuracy,0.3333333333333333,0,10%,LabelSpreading_knn,corpus,text
1,accuracy,0.3333333333333333,1,10%,LabelSpreading_knn,corpus,text
2,accuracy,0.3333333333333333,2,10%,LabelSpreading_knn,corpus,text
3,accuracy,0.3333333333333333,3,10%,LabelSpreading_knn,corpus,text
4,accuracy,0.3333333333333333,4,10%,LabelSpreading_knn,corpus,text
5,accuracy,0.3333333333333333,5,10%,LabelSpreading_knn,corpus,text
6,accuracy,0.3333333333333333,6,10%,LabelSpreading_knn,corpus,text
7,accuracy,0.3333333333333333,7,10%,LabelSpreading_knn,corpus,text
8,accuracy,0.3333333333333333,8,10%,LabelSpreading_knn,corpus,text
9,accuracy,0.3333333333333333,9,10%,LabelSpreading_knn,corpus,text
10,time,0.00909733772277832,0,10%,LabelSpreading_knn,corpus,text
11,time,0.016386985778808594,1,10%,LabelSpreading_knn,corpus,text
12,time,0.006994009017944336,2,10%,LabelSpreading_knn,corpus,text
13,time,0.006865262985229492,3,10%,LabelSpreading_knn,corpus,text
14,time,0.007070302963256836,4,10%,LabelSpreading_knn,corpus,text
15,time,0.006754875183105469,5,10%,LabelSpreading_knn,corpus,text
16,time,0.00788736343383789,6,10%,LabelSpreading_knn,corpus,text
17,time,0.0073032379150390625,7,10%,LabelSpreading_knn,corpus,text
18,time,0.006637811660766602,8,10%,LabelSpreading_knn,corpus,text
19,time,0.00730156898498535,9,10%,LabelSpreading_knn,corpus,text
20,accuracy,0.3333333333333333,0,50%,LabelSpreading_knn,corpus,text
21,accuracy,0.3333333333333333,1,50%,LabelSpreading_knn,corpus,text
22,accuracy,0.3333333333333333,2,50%,LabelSpreading_knn,corpus,text
23,accuracy,0.3333333333333333,3,50%,LabelSpreading_knn,corpus,text
24,accuracy,0.3333333333333333,4,50%,LabelSpreading_knn,corpus,text
25,accuracy,0.3333333333333333,5,50%,LabelSpreading_knn,corpus,text
26,accuracy,0.3333333333333333,6,50%,LabelSpreading_knn,corpus,text
27,accuracy,0.3333333333333333,7,50%,LabelSpreading_knn,corpus,text
28,accuracy,0.3333333333333333,8,50%,LabelSpreading_knn,corpus,text
29,accuracy,0.3333333333333333,9,50%,LabelSpreading_knn,corpus,text
30,time,0.007817268371582031,0,50%,LabelSpreading_knn,corpus,text
31,time,0.011418581008911131,1,50%,LabelSpreading_knn,corpus,text
32,time,0.005990743637084961,2,50%,LabelSpreading_knn,corpus,text
33,time,0.007199287414550781,3,50%,LabelSpreading_knn,corpus,text
34,time,0.005998849868774414,4,50%,LabelSpreading_knn,corpus,text
35,time,0.006543397903442383,5,50%,LabelSpreading_knn,corpus,text
36,time,0.007583141326904297,6,50%,LabelSpreading_knn,corpus,text
37,time,0.006806850433349609,7,50%,LabelSpreading_knn,corpus,text
38,time,0.00711369514465332,8,50%,LabelSpreading_knn,corpus,text
39,time,0.00724482536315918,9,50%,LabelSpreading_knn,corpus,text
0,accuracy,0.3333333333333333,0,10%,LabelSpreading_rbf,corpus,text
1,accuracy,0.3333333333333333,1,10%,LabelSpreading_rbf,corpus,text
2,accuracy,0.3333333333333333,2,10%,LabelSpreading_rbf,corpus,text
3,accuracy,0.3333333333333333,3,10%,LabelSpreading_rbf,corpus,text
4,accuracy,0.3333333333333333,4,10%,LabelSpreading_rbf,corpus,text
5,accuracy,0.3333333333333333,5,10%,LabelSpreading_rbf,corpus,text
6,accuracy,0.3333333333333333,6,10%,LabelSpreading_rbf,corpus,text
7,accuracy,0.3333333333333333,7,10%,LabelSpreading_rbf,corpus,text
8,accuracy,0.3333333333333333,8,10%,LabelSpreading_rbf,corpus,text
9,accuracy,0.3333333333333333,9,10%,LabelSpreading_rbf,corpus,text
10,time,0.014760017395019531,0,10%,LabelSpreading_rbf,corpus,text
11,time,0.015324831008911131,1,10%,LabelSpreading_rbf,corpus,text
12,time,0.015407800674438475,2,10%,LabelSpreading_rbf,corpus,text
13,time,0.01470947265625,3,10%,LabelSpreading_rbf,corpus,text
14,time,0.014566421508789062,4,10%,LabelSpreading_rbf,corpus,text
15,time,0.015543460845947266,5,10%,LabelSpreading_rbf,corpus,text
16,time,0.014857053756713869,6,10%,LabelSpreading_rbf,corpus,text
17,time,0.015468358993530272,7,10%,LabelSpreading_rbf,corpus,text
18,time,0.01545071601867676,8,10%,LabelSpreading_rbf,corpus,text
19,time,0.01624011993408203,9,10%,LabelSpreading_rbf,corpus,text
20,accuracy,0.3333333333333333,0,50%,LabelSpreading_rbf,corpus,text
21,accuracy,0.3333333333333333,1,50%,LabelSpreading_rbf,corpus,text
22,accuracy,0.3333333333333333,2,50%,LabelSpreading_rbf,corpus,text
23,accuracy,0.3333333333333333,3,50%,LabelSpreading_rbf,corpus,text
24,accuracy,0.3333333333333333,4,50%,LabelSpreading_rbf,corpus,text
25,accuracy,0.3333333333333333,5,50%,LabelSpreading_rbf,corpus,text
26,accuracy,0.3333333333333333,6,50%,LabelSpreading_rbf,corpus,text
27,accuracy,0.3333333333333333,7,50%,LabelSpreading_rbf,corpus,text
28,accuracy,0.3333333333333333,8,50%,LabelSpreading_rbf,corpus,text
29,accuracy,0.3333333333333333,9,50%,LabelSpreading_rbf,corpus,text
30,time,0.014592409133911131,0,50%,LabelSpreading_rbf,corpus,text
31,time,0.014471054077148438,1,50%,LabelSpreading_rbf,corpus,text
32,time,0.014923095703125,2,50%,LabelSpreading_rbf,corpus,text
33,time,0.014381170272827147,3,50%,LabelSpreading_rbf,corpus,text
34,time,0.014683008193969728,4,50%,LabelSpreading_rbf,corpus,text
35,time,0.015195369720458984,5,50%,LabelSpreading_rbf,corpus,text
36,time,0.015134334564208984,6,50%,LabelSpreading_rbf,corpus,text
37,time,0.014889955520629885,7,50%,LabelSpreading_rbf,corpus,text
38,time,0.01464223861694336,8,50%,LabelSpreading_rbf,corpus,text
39,time,0.015997648239135742,9,50%,LabelSpreading_rbf,corpus,text
0,accuracy,0.6502061883314414,0,10%,Active_Random,20news,text
1,accuracy,0.6057986782943613,1,10%,Active_Random,20news,text
2,accuracy,0.7182502436949542,2,10%,Active_Random,20news,text
3,accuracy,0.6838456214219116,3,10%,Active_Random,20news,text
4,accuracy,0.7160832354845439,4,10%,Active_Random,20news,text
5,accuracy,0.6953294418151695,5,10%,Active_Random,20news,text
6,accuracy,0.7454611622117128,6,10%,Active_Random,20news,text
7,accuracy,0.6927186245368065,7,10%,Active_Random,20news,text
8,accuracy,0.6621074384315492,8,10%,Active_Random,20news,text
9,accuracy,0.7304604561796695,9,10%,Active_Random,20news,text
10,time,8.060121059417725,0,10%,Active_Random,20news,text
11,time,8.077597856521606,1,10%,Active_Random,20news,text
12,time,8.06983208656311,2,10%,Active_Random,20news,text
13,time,8.165831327438353,3,10%,Active_Random,20news,text
14,time,8.133291006088259,4,10%,Active_Random,20news,text
15,time,7.989274740219116,5,10%,Active_Random,20news,text
16,time,8.077912569046019,6,10%,Active_Random,20news,text
17,time,7.694590091705322,7,10%,Active_Random,20news,text
18,time,8.164550542831421,8,10%,Active_Random,20news,text
19,time,8.072282075881956,9,10%,Active_Random,20news,text
20,accuracy,0.73186672827455,0,50%,Active_Random,20news,text
21,accuracy,0.7501275854725237,1,50%,Active_Random,20news,text
22,accuracy,0.7294465097542625,2,50%,Active_Random,20news,text
23,accuracy,0.7360579152010813,3,50%,Active_Random,20news,text
24,accuracy,0.7646910427184631,4,50%,Active_Random,20news,text
25,accuracy,0.7633439168372569,5,50%,Active_Random,20news,text
26,accuracy,0.778336092389269,6,50%,Active_Random,20news,text
27,accuracy,0.7183069598649875,7,50%,Active_Random,20news,text
28,accuracy,0.7352926096726962,8,50%,Active_Random,20news,text
29,accuracy,0.7583314847119736,9,50%,Active_Random,20news,text
30,time,10.504637479782103,0,50%,Active_Random,20news,text
31,time,10.53787612915039,1,50%,Active_Random,20news,text
32,time,10.530253410339355,2,50%,Active_Random,20news,text
33,time,10.559596776962278,3,50%,Active_Random,20news,text
34,time,10.688966751098633,4,50%,Active_Random,20news,text
35,time,10.485444784164427,5,50%,Active_Random,20news,text
36,time,10.268410682678224,6,50%,Active_Random,20news,text
37,time,10.355794668197634,7,50%,Active_Random,20news,text
38,time,10.521829366683962,8,50%,Active_Random,20news,text
39,time,10.537240505218506,9,50%,Active_Random,20news,text
0,accuracy,0.7927526545459531,0,10%,Active_Uncertainty,20news,text
1,accuracy,0.6726680207756661,1,10%,Active_Uncertainty,20news,text
2,accuracy,0.6829349549219794,2,10%,Active_Uncertainty,20news,text
3,accuracy,0.6534695850194351,3,10%,Active_Uncertainty,20news,text
4,accuracy,0.7236732644316453,4,10%,Active_Uncertainty,20news,text
5,accuracy,0.7223815678275932,5,10%,Active_Uncertainty,20news,text
6,accuracy,0.7143267276176875,6,10%,Active_Uncertainty,20news,text
7,accuracy,0.770962126972357,7,10%,Active_Uncertainty,20news,text
8,accuracy,0.7017806802017329,8,10%,Active_Uncertainty,20news,text
9,accuracy,0.7302631273711747,9,10%,Active_Uncertainty,20news,text
10,time,12.316680669784546,0,10%,Active_Uncertainty,20news,text
11,time,10.97041082382202,1,10%,Active_Uncertainty,20news,text
12,time,11.184276342391968,2,10%,Active_Uncertainty,20news,text
13,time,12.205774784088135,3,10%,Active_Uncertainty,20news,text
14,time,11.66560435295105,4,10%,Active_Uncertainty,20news,text
15,time,11.013301849365234,5,10%,Active_Uncertainty,20news,text
16,time,11.436110973358154,6,10%,Active_Uncertainty,20news,text
17,time,11.374153852462769,7,10%,Active_Uncertainty,20news,text
18,time,11.293572664260864,8,10%,Active_Uncertainty,20news,text
19,time,12.292359352111815,9,10%,Active_Uncertainty,20news,text
20,accuracy,0.7301965243943529,0,50%,Active_Uncertainty,20news,text
21,accuracy,0.7486551762211462,1,50%,Active_Uncertainty,20news,text
22,accuracy,0.7410589973150641,2,50%,Active_Uncertainty,20news,text
23,accuracy,0.7725492691859086,3,50%,Active_Uncertainty,20news,text
24,accuracy,0.7083030854537801,4,50%,Active_Uncertainty,20news,text
25,accuracy,0.7646855783560659,5,50%,Active_Uncertainty,20news,text
26,accuracy,0.7154478147298307,6,50%,Active_Uncertainty,20news,text
27,accuracy,0.739514095141726,7,50%,Active_Uncertainty,20news,text
28,accuracy,0.7649545648412381,8,50%,Active_Uncertainty,20news,text
29,accuracy,0.715015253340119,9,50%,Active_Uncertainty,20news,text
30,time,15.05409550666809,0,50%,Active_Uncertainty,20news,text
31,time,14.980346441268921,1,50%,Active_Uncertainty,20news,text
32,time,14.002456426620483,2,50%,Active_Uncertainty,20news,text
33,time,15.145803689956665,3,50%,Active_Uncertainty,20news,text
34,time,14.76697564125061,4,50%,Active_Uncertainty,20news,text
35,time,14.134296655654907,5,50%,Active_Uncertainty,20news,text
36,time,14.513333320617676,6,50%,Active_Uncertainty,20news,text
37,time,14.18569040298462,7,50%,Active_Uncertainty,20news,text
38,time,14.568484544754028,8,50%,Active_Uncertainty,20news,text
39,time,15.126303434371948,9,50%,Active_Uncertainty,20news,text
0,accuracy,0.6509468531890295,0,10%,Active_QBC,20news,text
1,accuracy,0.7344184411739529,1,10%,Active_QBC,20news,text
2,accuracy,0.6972955435385033,2,10%,Active_QBC,20news,text
3,accuracy,0.6648526575407008,3,10%,Active_QBC,20news,text
4,accuracy,0.7007713123205994,4,10%,Active_QBC,20news,text
5,accuracy,0.7187013267430108,5,10%,Active_QBC,20news,text
6,accuracy,0.7553825543615139,6,10%,Active_QBC,20news,text
7,accuracy,0.7530269829093397,7,10%,Active_QBC,20news,text
8,accuracy,0.6827737087151073,8,10%,Active_QBC,20news,text
9,accuracy,0.6317585671375798,9,10%,Active_QBC,20news,text
10,time,22.65100479125977,0,10%,Active_QBC,20news,text
11,time,22.506118297576904,1,10%,Active_QBC,20news,text
12,time,22.50742125511169,2,10%,Active_QBC,20news,text
13,time,22.59663009643555,3,10%,Active_QBC,20news,text
14,time,22.409466981887817,4,10%,Active_QBC,20news,text
15,time,22.594703435897827,5,10%,Active_QBC,20news,text
16,time,20.846214294433594,6,10%,Active_QBC,20news,text
17,time,22.716371536254886,7,10%,Active_QBC,20news,text
18,time,22.4504234790802,8,10%,Active_QBC,20news,text
19,time,22.39005732536316,9,10%,Active_QBC,20news,text
20,accuracy,0.7193034303409828,0,50%,Active_QBC,20news,text
21,accuracy,0.7380220310580351,1,50%,Active_QBC,20news,text
22,accuracy,0.7601237769609129,2,50%,Active_QBC,20news,text
23,accuracy,0.7057215797412916,3,50%,Active_QBC,20news,text
24,accuracy,0.7728475989345556,4,50%,Active_QBC,20news,text
25,accuracy,0.728141705826299,5,50%,Active_QBC,20news,text
26,accuracy,0.6847452213388784,6,50%,Active_QBC,20news,text
27,accuracy,0.7401459294938012,7,50%,Active_QBC,20news,text
28,accuracy,0.7888527811552443,8,50%,Active_QBC,20news,text
29,accuracy,0.7855787056782529,9,50%,Active_QBC,20news,text
30,time,29.31086850166321,0,50%,Active_QBC,20news,text
31,time,29.071424961090088,1,50%,Active_QBC,20news,text
32,time,29.30648398399353,2,50%,Active_QBC,20news,text
33,time,29.206950187683105,3,50%,Active_QBC,20news,text
34,time,28.86544823646545,4,50%,Active_QBC,20news,text
35,time,29.427531003952023,5,50%,Active_QBC,20news,text
36,time,27.711331844329834,6,50%,Active_QBC,20news,text
37,time,29.01740312576294,7,50%,Active_QBC,20news,text
38,time,29.274452447891235,8,50%,Active_QBC,20news,text
39,time,29.07932949066162,9,50%,Active_QBC,20news,text
0,accuracy,0.09316640510854993,0,10%,LabelPropagation_knn,20news,text
1,accuracy,0.09316640510854993,1,10%,LabelPropagation_knn,20news,text
2,accuracy,0.09316640510854993,2,10%,LabelPropagation_knn,20news,text
3,accuracy,0.09316640510854993,3,10%,LabelPropagation_knn,20news,text
4,accuracy,0.09316640510854993,4,10%,LabelPropagation_knn,20news,text
5,accuracy,0.09316640510854993,5,10%,LabelPropagation_knn,20news,text
6,accuracy,0.09316640510854993,6,10%,LabelPropagation_knn,20news,text
7,accuracy,0.09316640510854993,7,10%,LabelPropagation_knn,20news,text
8,accuracy,0.09316640510854993,8,10%,LabelPropagation_knn,20news,text
9,accuracy,0.09316640510854993,9,10%,LabelPropagation_knn,20news,text
10,time,0.13253188133239746,0,10%,LabelPropagation_knn,20news,text
11,time,0.13043665885925293,1,10%,LabelPropagation_knn,20news,text
12,time,0.13697195053100586,2,10%,LabelPropagation_knn,20news,text
13,time,0.13457894325256348,3,10%,LabelPropagation_knn,20news,text
14,time,0.13646912574768064,4,10%,LabelPropagation_knn,20news,text
15,time,0.13615775108337402,5,10%,LabelPropagation_knn,20news,text
16,time,0.1458303928375244,6,10%,LabelPropagation_knn,20news,text
17,time,0.1307389736175537,7,10%,LabelPropagation_knn,20news,text
18,time,0.1313786506652832,8,10%,LabelPropagation_knn,20news,text
19,time,0.13843369483947754,9,10%,LabelPropagation_knn,20news,text
20,accuracy,0.09316640510854993,0,50%,LabelPropagation_knn,20news,text
21,accuracy,0.09316640510854993,1,50%,LabelPropagation_knn,20news,text
22,accuracy,0.09316640510854993,2,50%,LabelPropagation_knn,20news,text
23,accuracy,0.09316640510854993,3,50%,LabelPropagation_knn,20news,text
24,accuracy,0.09316640510854993,4,50%,LabelPropagation_knn,20news,text
25,accuracy,0.09316640510854993,5,50%,LabelPropagation_knn,20news,text
26,accuracy,0.09316640510854993,6,50%,LabelPropagation_knn,20news,text
27,accuracy,0.09316640510854993,7,50%,LabelPropagation_knn,20news,text
28,accuracy,0.09316640510854993,8,50%,LabelPropagation_knn,20news,text
29,accuracy,0.09316640510854993,9,50%,LabelPropagation_knn,20news,text
30,time,0.1304621696472168,0,50%,LabelPropagation_knn,20news,text
31,time,0.13013577461242676,1,50%,LabelPropagation_knn,20news,text
32,time,0.1332712173461914,2,50%,LabelPropagation_knn,20news,text
33,time,0.13234186172485352,3,50%,LabelPropagation_knn,20news,text
34,time,0.13360381126403809,4,50%,LabelPropagation_knn,20news,text
35,time,0.13680458068847656,5,50%,LabelPropagation_knn,20news,text
36,time,0.15836024284362793,6,50%,LabelPropagation_knn,20news,text
37,time,0.13151836395263672,7,50%,LabelPropagation_knn,20news,text
38,time,0.1311490535736084,8,50%,LabelPropagation_knn,20news,text
39,time,0.15176939964294436,9,50%,LabelPropagation_knn,20news,text
0,accuracy,0.1280958615680115,0,10%,LabelPropagation_rbf,20news,text
1,accuracy,0.1280958615680115,1,10%,LabelPropagation_rbf,20news,text
2,accuracy,0.1280958615680115,2,10%,LabelPropagation_rbf,20news,text
3,accuracy,0.1280958615680115,3,10%,LabelPropagation_rbf,20news,text
4,accuracy,0.1280958615680115,4,10%,LabelPropagation_rbf,20news,text
5,accuracy,0.1280958615680115,5,10%,LabelPropagation_rbf,20news,text
6,accuracy,0.1280958615680115,6,10%,LabelPropagation_rbf,20news,text
7,accuracy,0.1280958615680115,7,10%,LabelPropagation_rbf,20news,text
8,accuracy,0.1280958615680115,8,10%,LabelPropagation_rbf,20news,text
9,accuracy,0.1280958615680115,9,10%,LabelPropagation_rbf,20news,text
